LOC,StmtCount,Cyclomatic,Cognitive,DistinctOperators,DistinctOperands,TotalOperators,TotalOperands,Vocabulary,Length,Volume,Difficulty,Effort,MaxNestingDepth,isLongMethod,isGodClass,isFeatureEnvy,isDuplicatedCode,CodeSmells,NSmells,SmellDensity,maxLOC,maxCyclomatic,maxCognitive,maxNSmells,maxStmtCount,maxDistinctOperators,maxDistinctOperands,maxTotalOperators,maxTotalOperands,maxVocabulary,maxLength,maxVolume,maxDifficulty,maxEffort,maxNestingDepth,everLongMethod,everGodClass,everFeatureEnvy,everDuplicatedCode,maxCodeSmells,maxSmellDensity,Touches,TotalTouches,IssueTouches,TotalIssueTouches,Authors,TotalAuthors,AddedLines,DeletedLines,Churn,TotalChurn,prevCodeSmells,AgeInReleases,prevBuggy,Buggy
7,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,7,1,0,0,3,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,5,no,no
5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,3,1,3,1,2,67,5,72,72,0,5,no,no
10,4,2,0,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,10,2,0,0,4,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,464,0,5,no,no
27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,2,0,0,0,36,0,5,no,yes
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,18,4,18,1,3,269,45,314,898,0,5,yes,yes
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,5,no,no
28,0,4,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,0,0.0000,28,4,0,0,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,0.0000,2,2,2,2,1,1,57,0,57,57,0,1,no,no
2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,12,0,5,no,no
19,11,6,0,1,3,3,6,4.0,9.0,18.0,1.0,18.0,0,0,0,0,0,0,0,0.0000,19,6,0,0,11,1,3,3,6,4.0,9.0,18.0,1.0,18.0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,42,0,2,no,no
4,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
28,12,6,0,1,2,4,6,3.0,10.0,15.849625007211563,1.5,23.774437510817343,0,0,0,0,0,0,0,0.0000,28,6,0,0,12,1,2,4,6,3.0,10.0,15.849625007211563,1.5,23.774437510817343,0,0,0,0,0,0,0.0000,0,2,0,1,0,1,0,0,0,183,0,2,no,no
1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,389,0,389,389,0,1,no,no
2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,6,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
17,5,2,0,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,0,0,0.0000,17,2,0,0,5,1,3,1,3,4.0,4.0,8.0,0.5,4.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,6,no,no
13,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,13,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,12,0,12,0,2,0,0,0,432,0,6,no,no
11,5,2,0,1,7,2,9,8.0,11.0,33.0,0.6428571428571429,21.214285714285715,0,0,0,0,0,0,0,0.0000,11,2,0,0,5,1,7,2,9,8.0,11.0,33.0,0.6428571428571429,21.214285714285715,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,107,0,2,no,no
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,28,0,2,no,no
11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,3,0,3,0,1,0,0,0,2,0,6,no,no
6,4,2,0,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,4,0,2,0,3,2.0,3.0,3.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,66,0,5,no,no
9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,15,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,18,0,6,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,14,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,102,0,102,102,0,1,no,no
23,2,6,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,23,6,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,8,0,8,0,2,0,0,0,160,0,6,no,no
23,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,23,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,49,0,49,49,0,1,no,no
17,9,5,0,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0,0.0000,17,5,0,0,9,2,4,2,11,6.0,13.0,33.60451250937503,2.75,92.41240940078133,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,5,1,5,1,2,13,3,16,24,0,6,yes,no
24,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,24,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,4,0,6,no,no
12,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,12,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,185,0,2,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
6,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,18,0,6,no,no
8,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,8,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,6,no,no
6,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
51,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,51,7,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,3,0,3,0,1,0,0,0,10,0,6,no,no
4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,25,0,2,no,no
17,8,3,1,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0,0.0000,17,3,1,0,8,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,406,0,6,no,yes
6,2,1,0,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,1,1,1,1,2.0,2.0,2.0,0.5,1.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,6,no,no
11,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,11,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,12,0,12,0,2,0,0,0,42,0,6,no,no
24,10,2,0,1,10,2,16,11.0,18.0,62.26976913547136,0.8,49.81581530837709,0,0,0,0,0,0,0,0.0000,24,2,0,0,10,1,10,2,16,11.0,18.0,62.26976913547136,0.8,49.81581530837709,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,54,0,2,no,no
1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,45,0,2,no,no
12,4,2,0,1,1,1,2,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0.0000,12,2,0,0,4,1,1,1,2,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,0.0000,0,11,0,11,0,2,0,0,0,542,0,6,no,no
4,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
8,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,8,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,72,0,6,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
14,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,14,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,3,0,3,0,1,0,0,0,6,0,6,no,no
16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,6,no,no
4,4,2,0,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,2,0,0,4,0,2,0,2,2.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,5,0,5,0,2,0,0,0,402,0,2,no,no
7,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
6,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,6,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,10,0,10,0,2,0,0,0,228,0,6,no,no
5,2,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
9,2,1,0,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,9,1,0,0,2,0,4,0,5,4.0,5.0,10.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,36,0,36,36,0,1,no,no
27,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,27,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,72,0,6,no,no
4,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,1,0,1,0,1,0,0,0,25,0,2,no,no
5,2,1,0,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,0,4,0,4,4.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
10,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,10,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,3,0,3,0,1,0,0,0,60,0,6,no,no
3,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,247,0,247,247,0,1,no,no
4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
13,3,1,0,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0,0.0000,13,1,0,0,3,1,2,2,2,3.0,4.0,6.339850002884625,0.5,3.1699250014423126,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,185,0,2,no,no
33,11,1,0,1,11,10,12,12.0,22.0,78.86917501586544,0.5454545454545454,43.01955000865387,0,0,0,0,0,0,0,0.0000,33,1,0,0,11,1,11,10,12,12.0,22.0,78.86917501586544,0.5454545454545454,43.01955000865387,0,0,0,0,0,0,0.0000,0,3,0,3,0,1,0,0,0,62,0,2,no,no
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
9,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,9,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
18,6,3,0,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,0,0,0,0,0,0,0,0.0000,18,3,0,0,6,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,0,0,0,0,0,0,0.0000,0,5,0,5,0,2,0,0,0,402,0,2,no,no
7,6,3,0,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,3,0,0,6,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
15,0,0,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0,0.0000,15,0,0,0,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0.0000,0,6,0,6,0,2,0,0,0,18,0,6,no,no
7,3,1,0,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0,0.0000,7,1,0,0,3,1,2,1,2,3.0,3.0,4.754887502163469,0.5,2.3774437510817346,0,0,0,0,0,0,0.0000,0,20,0,20,0,2,0,0,0,532,0,6,no,no
5,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,5,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,3,0,3,0,2,0,0,0,72,0,6,no,no
10,4,2,0,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,10,2,0,0,4,0,1,0,2,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,464,0,6,no,no
27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,5,1,5,1,2,10,4,14,50,0,6,yes,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,19,1,19,1,3,16,3,19,917,0,6,yes,yes
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,0,0,6,no,no
28,0,4,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,0,0.0000,28,4,0,0,0,0,3,0,3,3.0,3.0,4.754887502163469,0.0,0.0,0,0,0,0,0,0,0.0000,0,2,0,2,0,1,0,0,0,57,0,2,no,no
2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,0,4,0,4,0,1,0,0,0,12,0,6,no,no
17,8,3,1,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0,0.0000,17,3,1,0,8,2,6,2,9,8.0,11.0,33.0,1.5,49.5,1,0,0,0,0,0,0.0000,3,3,3,3,2,2,5,4,9,9,0,1,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
51,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,51,7,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
12,4,2,0,1,1,1,2,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,0,0.0000,12,2,0,0,4,1,1,1,2,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,yes
10,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,10,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
23,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,23,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,2,2,2,2,1,1,3,3,6,6,0,1,no,no
18,6,3,0,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,0,0,0,0,0,0,0,0.0000,18,3,0,0,6,1,5,1,5,6.0,6.0,15.509775004326936,0.5,7.754887502163468,0,0,0,0,0,0,0.0000,2,2,2,2,1,1,3,3,6,6,0,1,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
28,12,6,0,1,2,4,6,3.0,10.0,15.849625007211563,1.5,23.774437510817343,0,0,0,0,0,0,0,0.0000,28,6,0,0,12,1,2,4,6,3.0,10.0,15.849625007211563,1.5,23.774437510817343,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
3,2,1,0,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,3,1,0,0,2,0,1,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,4,4,4,4,2,2,11,3,14,14,0,1,no,no
17,1,1,0,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0,0.0000,17,1,0,0,1,2,12,2,13,14.0,15.0,57.110323830864054,1.0833333333333333,61.869517483436056,0,0,0,0,0,0,0.0000,2,2,2,2,2,2,3,1,4,4,0,1,no,no
27,0,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,27,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
7,6,3,0,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0.0000,7,3,0,0,6,0,2,0,4,2.0,4.0,4.0,0.0,0.0,0,0,0,0,0,0,0.0000,1,1,1,1,1,1,0,0,0,0,0,1,no,no
